filename,width,height,aspect_ratio,category,suggested_use,path
402957111841574.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/402957111841574.jpg
3907483062616346.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3907483062616346.jpg
4255307174500598.jpg,1080,765,1.41,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4255307174500598.jpg
4046053498759301.jpg,958,1280,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4046053498759301.jpg
4196896253675024.jpg,960,757,1.27,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4196896253675024.jpg
3714254968605824.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3714254968605824.jpg
672074751596474.jpg,1080,1350,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/672074751596474.jpg
4194932827204700.jpg,480,600,0.8,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/4194932827204700.jpg
4187919944572655.jpg,1080,979,1.1,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4187919944572655.jpg
292997002837586.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/292997002837586.jpg
3940584485972870.jpg,784,784,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3940584485972870.jpg
299414782195808.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/299414782195808.jpg
302666035204016.jpg,960,622,1.54,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/302666035204016.jpg
4146989891998994.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4146989891998994.jpg
4200732276624755.jpg,1080,863,1.25,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4200732276624755.jpg
213716894098931.jpg,1080,709,1.52,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/213716894098931.jpg
357036943100258.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/357036943100258.jpg
327794729357813.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/327794729357813.jpg
3898971233467529.jpg,1280,592,2.16,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/3898971233467529.jpg
4135511203146863.jpg,1080,1350,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4135511203146863.jpg
4122518577779459.jpg,1080,1080,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4122518577779459.jpg
3579648012066521.jpg,720,720,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3579648012066521.jpg
372605251543427.jpg,540,369,1.46,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/372605251543427.jpg
226808242789796.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/226808242789796.jpg
357036903100262.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/357036903100262.jpg
555512843252666.jpg,1600,720,2.22,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/555512843252666.jpg
268244655312821.jpg,720,960,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/268244655312821.jpg
342442694559683.jpg,1612,2015,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/342442694559683.jpg
364855478985071.jpg,540,404,1.34,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/364855478985071.jpg
311418047662148.jpg,1080,721,1.5,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/311418047662148.jpg
3853103511387635.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3853103511387635.jpg
3993582200673098.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3993582200673098.jpg
780237087446906.jpg,1080,1350,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/780237087446906.jpg
4077005602330757.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4077005602330757.jpg
214408827363071.jpg,1080,699,1.55,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/214408827363071.jpg
4149890865042230.jpg,1280,843,1.52,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4149890865042230.jpg
3880302192001100.jpg,960,731,1.31,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3880302192001100.jpg
3730825760282078.jpg,960,718,1.34,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3730825760282078.jpg
743724881098127.jpg,592,592,1.0,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/743724881098127.jpg
4085967911434526.jpg,1612,2015,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4085967911434526.jpg
3634860836545238.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/3634860836545238.jpg
266538335483453.jpg,1280,1280,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/266538335483453.jpg
3745357725495548.jpg,960,886,1.08,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3745357725495548.jpg
4077005155664135.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4077005155664135.jpg
3853103978054255.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3853103978054255.jpg
4342142619150386.jpg,1080,900,1.2,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4342142619150386.jpg
274176601386293.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/274176601386293.jpg
4347244541973527.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4347244541973527.jpg
642049354599014.jpg,2048,1652,1.24,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/642049354599014.jpg
967195858751027.jpg,1280,853,1.5,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/967195858751027.jpg
210190057784948.jpg,1080,1358,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/210190057784948.jpg
960926296044650.jpg,1080,1316,0.82,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/960926296044650.jpg
3768778036486850.jpg,810,1080,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3768778036486850.jpg
4170514949646488.jpg,960,732,1.31,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4170514949646488.jpg
3952133521484633.jpg,960,540,1.78,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/3952133521484633.jpg
255405996596687.jpg,1073,784,1.37,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/255405996596687.jpg
4156990187665631.jpg,1080,808,1.34,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4156990187665631.jpg
279723610831592.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/279723610831592.jpg
246302927506994.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/246302927506994.jpg
3789103731120947.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3789103731120947.jpg
3819706358060684.jpg,690,862,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3819706358060684.jpg
4353695337995114.jpg,960,577,1.66,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/4353695337995114.jpg
780237047446910.jpg,1080,1350,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/780237047446910.jpg
394376569366295.jpg,710,710,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/394376569366295.jpg
4025373514160633.jpg,720,720,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4025373514160633.jpg
4078391802192137.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4078391802192137.jpg
667891318681484.jpg,1280,960,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/667891318681484.jpg
399422915528327.jpg,1000,987,1.01,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/399422915528327.jpg
773451688125446.jpg,2048,1224,1.67,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/773451688125446.jpg
277437214393565.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/277437214393565.jpg
624158066388143.jpg,1080,1080,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/624158066388143.jpg
245629184241035.jpg,720,720,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/245629184241035.jpg
4009973702367281.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4009973702367281.jpg
335174755286477.jpg,960,703,1.37,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/335174755286477.jpg
562376235899660.jpg,960,725,1.32,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/562376235899660.jpg
219138696890084.jpg,1080,642,1.68,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/219138696890084.jpg
672917761512173.jpg,1080,1080,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/672917761512173.jpg
225333936270560.jpg,960,540,1.78,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/225333936270560.jpg
4153104231387560.jpg,960,599,1.6,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/4153104231387560.jpg
377217937748825.jpg,540,398,1.36,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/377217937748825.jpg
614719790665304.jpg,1080,534,2.02,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/614719790665304.jpg
3841237042574282.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3841237042574282.jpg
855475786589702.jpg,2048,1639,1.25,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/855475786589702.jpg
4183753468322636.jpg,1280,590,2.17,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/4183753468322636.jpg
4015551148476203.jpg,1504,2015,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4015551148476203.jpg
262524292551524.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/262524292551524.jpg
3874682892563030.jpg,960,540,1.78,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/3874682892563030.jpg
246303054173648.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/246303054173648.jpg
4077004848997499.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4077004848997499.jpg
319122670225019.jpg,960,868,1.11,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/319122670225019.jpg
310760621061224.jpg,960,684,1.4,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/310760621061224.jpg
292997046170915.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/292997046170915.jpg
3894820283882624.jpg,960,719,1.34,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3894820283882624.jpg
